Date,Time,Current Temperature,Current Wind Speed,Current Wind Direction,Current Relative Humidity,Current Barometric Pressure,Current Rain Rate,Daily Rain Total,Month Rain Total,Year Rain Total,Windchill,Heat Index,Dewpoint,Daily High Temperature,Daily Low Temperature,Month High Temperature,Month Low Temperature,Year High Temperature,Year Low Temperature,Wind 10 minute Average,Wind 10 minute Gust,Daily Wind High,Month Wind High,Year Wind High
03/28/2022,08:07:46,49.9,0.0,265,72,29.736,0.0000,0.2600,1.4100,21.3600,50.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:08:46,49.9,1.0,265,72,29.735,0.0000,0.2600,1.4100,21.3600,50.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:09:46,50.1,2.0,265,72,29.737,0.0000,0.2600,1.4100,21.3600,49.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:10:46,50.1,1.0,265,72,29.737,0.0000,0.2600,1.4100,21.3600,50.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:11:46,50.2,3.0,265,72,29.738,0.0000,0.2600,1.4100,21.3600,49.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:12:46,50.0,1.0,265,72,29.736,0.0000,0.2600,1.4100,21.3600,50.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:13:46,50.1,0.0,265,72,29.736,0.0000,0.2600,1.4100,21.3600,50.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:14:46,50.0,1.0,265,72,29.736,0.0000,0.2600,1.4100,21.3600,50.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:15:46,50.0,1.0,265,72,29.740,0.0000,0.2600,1.4100,21.3600,50.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:16:46,49.9,2.0,270,72,29.738,0.0000,0.2600,1.4100,21.3600,49.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:17:46,49.9,0.0,270,72,29.739,0.0000,0.2600,1.4100,21.3600,50.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:18:46,49.9,1.0,270,72,29.738,0.0000,0.2600,1.4100,21.3600,50.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:19:46,49.9,1.0,85,72,29.738,0.0000,0.2600,1.4100,21.3600,50.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:20:46,49.9,3.0,273,72,29.737,0.0000,0.2600,1.4100,21.3600,49.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:21:46,49.7,0.0,254,72,29.740,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:22:46,49.7,2.0,254,72,29.738,0.0000,0.2600,1.4100,21.3600,49.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:23:46,49.7,0.0,254,72,29.740,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:24:46,49.7,1.0,254,72,29.739,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:25:46,49.7,1.0,254,72,29.737,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:26:46,49.7,2.0,274,72,29.739,0.0000,0.2600,1.4100,21.3600,49.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:27:46,49.8,2.0,51,72,29.738,0.0000,0.2600,1.4100,21.3600,49.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:28:46,49.8,2.0,63,72,29.739,0.0000,0.2600,1.4100,21.3600,49.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:29:46,49.9,0.0,63,72,29.741,0.0000,0.2600,1.4100,21.3600,50.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:30:46,49.8,1.0,17,72,29.739,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:31:46,49.7,0.0,17,72,29.740,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:32:46,49.7,0.0,17,72,29.739,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:33:46,49.7,2.0,102,72,29.740,0.0000,0.2600,1.4100,21.3600,49.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:34:46,49.8,2.0,102,72,29.740,0.0000,0.2600,1.4100,21.3600,49.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:35:46,49.8,0.0,102,72,29.740,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:36:46,49.8,0.0,102,72,29.744,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:37:46,49.8,0.0,102,72,29.742,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:38:46,49.9,0.0,102,72,29.742,0.0000,0.2600,1.4100,21.3600,50.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:39:46,49.8,0.0,102,72,29.740,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:40:46,49.8,0.0,102,72,29.739,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:41:46,49.8,0.0,102,72,29.742,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,08:42:46,49.7,1.0,102,72,29.740,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,08:43:46,49.7,1.0,355,72,29.742,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,0.0,4.0,12.0,20.0,20.0
03/28/2022,08:44:46,49.7,0.0,355,72,29.742,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,0.0,4.0,12.0,20.0,20.0
03/28/2022,08:45:46,49.7,0.0,355,72,29.741,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,0.0,4.0,12.0,20.0,20.0
03/28/2022,08:46:46,49.7,0.0,355,72,29.743,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,0.0,4.0,12.0,20.0,20.0
03/28/2022,08:47:46,49.7,0.0,355,72,29.740,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,0.0,4.0,12.0,20.0,20.0
03/28/2022,08:48:46,49.7,0.0,355,72,29.743,0.0000,0.2600,1.4100,21.3600,50.0,49.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,0.0,4.0,12.0,20.0,20.0
03/28/2022,08:49:46,50.0,0.0,355,72,29.741,0.0000,0.2600,1.4100,21.3600,50.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,0.0,4.0,12.0,20.0,20.0
03/28/2022,08:50:46,50.2,0.0,355,72,29.742,0.0000,0.2600,1.4100,21.3600,50.0,50.0,41.0,50.3,49.6,81.1,33.6,83.0,29.0,0.0,4.0,12.0,20.0,20.0
03/28/2022,08:51:46,50.4,2.0,56,72,29.743,0.0000,0.2600,1.4100,21.3600,49.0,50.0,42.0,50.4,49.6,81.1,33.6,83.0,29.0,0.0,4.0,12.0,20.0,20.0
03/28/2022,08:52:46,50.5,0.0,56,72,29.744,0.0000,0.2600,1.4100,21.3600,51.0,50.0,42.0,50.5,49.6,81.1,33.6,83.0,29.0,1.0,2.0,12.0,20.0,20.0
03/28/2022,08:53:46,50.7,1.0,56,72,29.743,0.0000,0.2600,1.4100,21.3600,51.0,50.0,42.0,50.7,49.6,81.1,33.6,83.0,29.0,0.0,2.0,12.0,20.0,20.0
03/28/2022,08:54:46,50.9,2.0,66,72,29.744,0.0000,0.2600,1.4100,21.3600,51.0,51.0,42.0,50.9,49.6,81.1,33.6,83.0,29.0,0.0,4.0,12.0,20.0,20.0
03/28/2022,08:55:46,51.0,1.0,66,72,29.743,0.0000,0.2600,1.4100,21.3600,51.0,51.0,42.0,51.0,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:56:46,51.3,2.0,55,72,29.743,0.0000,0.2600,1.4100,21.3600,51.0,51.0,43.0,51.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:57:46,51.5,1.0,73,73,29.745,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,51.5,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:58:46,51.7,0.0,73,73,29.745,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,51.8,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,08:59:46,51.9,1.0,73,72,29.746,0.0000,0.2600,1.4100,21.3600,52.0,52.0,43.0,51.9,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,09:00:46,51.6,0.0,73,72,29.745,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,51.9,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,09:01:46,51.7,0.0,73,72,29.746,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,51.9,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,09:02:46,51.9,1.0,73,72,29.745,0.0000,0.2600,1.4100,21.3600,52.0,52.0,43.0,52.0,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,09:03:46,52.1,0.0,115,72,29.743,0.0000,0.2600,1.4100,21.3600,52.0,52.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,09:04:46,52.0,1.0,115,72,29.744,0.0000,0.2600,1.4100,21.3600,52.0,52.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,09:05:46,51.7,1.0,115,72,29.744,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,09:06:46,51.7,3.0,117,72,29.743,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,09:07:46,51.5,0.0,117,72,29.743,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,09:08:46,51.2,1.0,117,72,29.743,0.0000,0.2600,1.4100,21.3600,51.0,51.0,42.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,09:09:46,51.3,0.0,117,72,29.743,0.0000,0.2600,1.4100,21.3600,51.0,51.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,09:10:46,51.5,0.0,117,72,29.745,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,09:11:46,51.8,0.0,117,72,29.746,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,09:12:46,51.9,0.0,117,72,29.746,0.0000,0.2600,1.4100,21.3600,52.0,52.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,09:13:46,51.8,0.0,117,72,29.742,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,09:14:46,51.8,0.0,118,72,29.744,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:15:46,51.6,0.0,118,72,29.746,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,0.0,2.0,12.0,20.0,20.0
03/28/2022,09:16:46,51.5,0.0,118,72,29.745,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,0.0,1.0,12.0,20.0,20.0
03/28/2022,09:17:46,51.6,0.0,118,72,29.749,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,0.0,1.0,12.0,20.0,20.0
03/28/2022,09:18:46,51.9,1.0,118,72,29.746,0.0000,0.2600,1.4100,21.3600,52.0,52.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,0.0,1.0,12.0,20.0,20.0
03/28/2022,09:19:46,52.0,1.0,102,72,29.747,0.0000,0.2600,1.4100,21.3600,52.0,52.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,0.0,2.0,12.0,20.0,20.0
03/28/2022,09:20:46,51.9,1.0,94,72,29.746,0.0000,0.2600,1.4100,21.3600,52.0,52.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:21:46,51.5,0.0,94,72,29.745,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:22:46,51.3,0.0,94,71,29.746,0.0000,0.2600,1.4100,21.3600,51.0,51.0,42.0,52.1,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:23:46,51.2,0.0,94,71,29.745,0.0000,0.2600,1.4100,21.3600,51.0,51.0,42.0,52.1,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:24:46,51.2,1.0,94,72,29.747,0.0000,0.2600,1.4100,21.3600,51.0,51.0,42.0,52.1,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:25:46,51.2,2.0,94,72,29.746,0.0000,0.2600,1.4100,21.3600,51.0,51.0,42.0,52.1,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:26:46,51.0,1.0,49,72,29.744,0.0000,0.2600,1.4100,21.3600,51.0,51.0,42.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,09:27:46,51.0,3.0,51,72,29.746,0.0000,0.2600,1.4100,21.3600,51.0,51.0,42.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,09:28:46,51.0,1.0,56,72,29.746,0.0000,0.2600,1.4100,21.3600,51.0,51.0,42.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,09:29:46,50.8,0.0,57,72,29.745,0.0000,0.2600,1.4100,21.3600,51.0,50.0,42.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,09:30:46,50.7,0.0,57,71,29.742,0.0000,0.2600,1.4100,21.3600,51.0,50.0,42.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,09:31:46,50.7,0.0,57,71,29.744,0.0000,0.2600,1.4100,21.3600,51.0,50.0,42.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,09:32:46,51.0,0.0,57,72,29.744,0.0000,0.2600,1.4100,21.3600,51.0,51.0,42.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,09:33:46,51.3,0.0,57,72,29.745,0.0000,0.2600,1.4100,21.3600,51.0,51.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,09:34:46,51.5,0.0,54,72,29.742,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,09:35:46,51.8,0.0,54,72,29.744,0.0000,0.2600,1.4100,21.3600,52.0,51.0,43.0,52.1,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,09:36:46,52.3,1.0,54,72,29.743,0.0000,0.2600,1.4100,21.3600,52.0,52.0,44.0,52.3,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,09:37:46,52.9,2.0,55,72,29.744,0.0000,0.2600,1.4100,21.3600,53.0,53.0,44.0,52.9,49.6,81.1,33.6,83.0,29.0,0.0,2.0,12.0,20.0,20.0
03/28/2022,09:38:46,53.1,2.0,77,72,29.744,0.0000,0.2600,1.4100,21.3600,53.0,53.0,44.0,53.1,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:39:46,53.0,0.0,82,72,29.745,0.0000,0.2600,1.4100,21.3600,53.0,53.0,44.0,53.1,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:40:46,52.7,0.0,82,71,29.744,0.0000,0.2600,1.4100,21.3600,53.0,52.0,44.0,53.1,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:41:46,52.4,1.0,82,69,29.741,0.0000,0.2600,1.4100,21.3600,52.0,52.0,42.0,53.1,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:42:46,52.3,0.0,82,69,29.740,0.0000,0.2600,1.4100,21.3600,52.0,52.0,42.0,53.1,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:43:46,52.4,1.0,84,69,29.742,0.0000,0.2600,1.4100,21.3600,52.0,52.0,42.0,53.1,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:44:46,52.6,1.0,84,69,29.741,0.0000,0.2600,1.4100,21.3600,53.0,52.0,43.0,53.1,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:45:46,52.4,0.0,84,69,29.740,0.0000,0.2600,1.4100,21.3600,52.0,52.0,42.0,53.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,09:46:46,52.2,0.0,84,68,29.742,0.0000,0.2600,1.4100,21.3600,52.0,52.0,42.0,53.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,09:47:46,52.2,0.0,84,68,29.742,0.0000,0.2600,1.4100,21.3600,52.0,52.0,42.0,53.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,09:48:46,52.5,0.0,84,68,29.741,0.0000,0.2600,1.4100,21.3600,53.0,52.0,42.0,53.1,49.6,81.1,33.6,83.0,29.0,0.0,2.0,12.0,20.0,20.0
03/28/2022,09:49:46,53.0,1.0,84,69,29.741,0.0000,0.2600,1.4100,21.3600,53.0,52.0,43.0,53.1,49.6,81.1,33.6,83.0,29.0,0.0,2.0,12.0,20.0,20.0
03/28/2022,09:50:46,53.1,0.0,84,69,29.741,0.0000,0.2600,1.4100,21.3600,53.0,53.0,43.0,53.1,49.6,81.1,33.6,83.0,29.0,0.0,2.0,12.0,20.0,20.0
03/28/2022,09:51:46,53.4,0.0,84,69,29.741,0.0000,0.2600,1.4100,21.3600,53.0,53.0,43.0,53.4,49.6,81.1,33.6,83.0,29.0,0.0,2.0,12.0,20.0,20.0
03/28/2022,09:52:46,53.4,0.0,84,68,29.740,0.0000,0.2600,1.4100,21.3600,53.0,53.0,43.0,53.4,49.6,81.1,33.6,83.0,29.0,0.0,2.0,12.0,20.0,20.0
03/28/2022,09:53:46,53.3,2.0,89,68,29.743,0.0000,0.2600,1.4100,21.3600,53.0,53.0,43.0,53.5,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:54:46,53.0,2.0,89,67,29.742,0.0000,0.2600,1.4100,21.3600,53.0,52.0,42.0,53.5,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:55:46,52.9,0.0,89,66,29.742,0.0000,0.2600,1.4100,21.3600,53.0,52.0,42.0,53.5,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:56:46,52.8,0.0,89,66,29.743,0.0000,0.2600,1.4100,21.3600,53.0,52.0,42.0,53.5,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:57:46,52.9,0.0,89,66,29.741,0.0000,0.2600,1.4100,21.3600,53.0,52.0,42.0,53.5,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:58:46,53.4,1.0,89,67,29.742,0.0000,0.2600,1.4100,21.3600,53.0,53.0,43.0,53.5,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,09:59:46,53.8,1.0,103,67,29.740,0.0000,0.2600,1.4100,21.3600,54.0,53.0,43.0,53.8,49.6,81.1,33.6,83.0,29.0,0.0,3.0,12.0,20.0,20.0
03/28/2022,10:00:46,53.7,0.0,103,67,29.743,0.0000,0.2600,1.4100,21.3600,54.0,53.0,43.0,53.8,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,10:01:46,53.8,1.0,103,67,29.742,0.0000,0.2600,1.4100,21.3600,54.0,53.0,43.0,53.8,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,10:02:46,54.0,1.0,103,67,29.742,0.0000,0.2600,1.4100,21.3600,54.0,53.0,43.0,54.1,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,10:03:46,54.4,0.0,103,67,29.743,0.0000,0.2600,1.4100,21.3600,54.0,54.0,44.0,54.4,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,10:04:46,54.5,0.0,103,67,29.743,0.0000,0.2600,1.4100,21.3600,55.0,54.0,44.0,54.5,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,10:05:46,54.3,0.0,103,66,29.744,0.0000,0.2600,1.4100,21.3600,54.0,54.0,43.0,54.5,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,10:06:46,54.1,0.0,103,67,29.744,0.0000,0.2600,1.4100,21.3600,54.0,53.0,43.0,54.5,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,10:07:46,54.1,0.0,103,67,29.743,0.0000,0.2600,1.4100,21.3600,54.0,53.0,43.0,54.5,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,10:08:46,54.3,0.0,103,67,29.743,0.0000,0.2600,1.4100,21.3600,54.0,54.0,43.0,54.5,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,10:09:46,54.5,2.0,103,68,29.745,0.0000,0.2600,1.4100,21.3600,55.0,54.0,44.0,54.5,49.6,81.1,33.6,83.0,29.0,1.0,3.0,12.0,20.0,20.0
03/28/2022,10:10:46,54.5,2.0,100,67,29.742,0.0000,0.2600,1.4100,21.3600,55.0,54.0,44.0,54.5,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,10:11:46,54.2,1.0,89,66,29.745,0.0000,0.2600,1.4100,21.3600,54.0,54.0,43.0,54.5,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,10:12:46,54.0,0.0,89,66,29.745,0.0000,0.2600,1.4100,21.3600,54.0,53.0,43.0,54.5,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,10:13:46,53.9,1.0,263,66,29.744,0.0000,0.2600,1.4100,21.3600,54.0,53.0,43.0,54.5,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,10:14:46,53.7,0.0,263,66,29.745,0.0000,0.2600,1.4100,21.3600,54.0,53.0,42.0,54.5,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,10:15:46,54.0,0.0,263,67,29.742,0.0000,0.2600,1.4100,21.3600,54.0,53.0,43.0,54.5,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,10:16:46,54.4,1.0,263,67,29.745,0.0000,0.2600,1.4100,21.3600,54.0,54.0,44.0,54.5,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
03/28/2022,10:17:46,54.8,0.0,177,69,29.743,0.0000,0.2600,1.4100,21.3600,55.0,54.0,45.0,54.8,49.6,81.1,33.6,83.0,29.0,1.0,4.0,12.0,20.0,20.0
